-1.572118160936112827e-02,6.916013210479204747e-03,3.872432992217459957e-01,-4.201102906197439965e-03,5.711564819972370088e-01,-9.119117112554014221e-03,8.207797911193958074e-01,-3.869666823664176525e-02,1.106711897099039277e+00,1.072866018603877425e+00,-9.641846955511402806e-01,4.414193212518629367e-02,1.138841392380266493e+00,1.010261480698602998e+00,-9.322280875102318953e-01
-1.678883677633249971e-02,6.426133440858293119e-03,3.859869259887634407e-01,-2.508113829490691594e-03,5.697132364707098162e-01,-1.013569950411042850e-02,8.217772235531047853e-01,-3.582575487005484893e-02,1.101140989043293938e+00,1.084115181681710283e+00,-9.733022543120306569e-01,4.884314162924158209e-02,1.134241070803250206e+00,1.022649806628628033e+00,-9.434533204224540004e-01
-1.755341888185883714e-02,6.045227842128512996e-03,3.852610316926900480e-01,-6.337565918167457511e-04,5.686831117748907261e-01,-1.154899568465486519e-02,8.224753719311509448e-01,-3.197386877734269967e-02,1.097255022877655639e+00,1.090950809854107195e+00,-9.787153517279149062e-01,5.455286046525514160e-02,1.132463927240763724e+00,1.028717994233915967e+00,-9.502131403295617229e-01
-1.831783972021997636e-02,5.668772480207283533e-03,3.845326502385970069e-01,1.240605119664887034e-03,5.676489726373937783e-01,-1.296221033865375266e-02,8.231677142999384023e-01,-2.812198268463055387e-02,1.093369056712017562e+00,1.097786438026504330e+00,-9.841284491437991555e-01,6.026257930126870110e-02,1.130686783678277019e+00,1.034786181839204122e+00,-9.569729602366694454e-01
-1.908207323672281644e-02,5.296770189901744627e-03,3.838017885358324666e-01,3.114958073480261509e-03,5.666108263584023197e-01,-1.437533348995747098e-02,8.238542457720913204e-01,-2.427009659191840807e-02,1.089483090546379263e+00,1.104622066198901242e+00,-9.895415465596835158e-01,6.597229813728226755e-02,1.128909640115790536e+00,1.040854369444492056e+00,-9.637327801437771679e-01
-1.984609338196361566e-02,4.929223680278975450e-03,3.830684535637787769e-01,4.989289038217262738e-03,5.655686802663876245e-01,-1.578835516306233838e-02,8.245349615012542710e-01,-2.041821049920625880e-02,1.085597124380741185e+00,1.111457694371298377e+00,-9.949546439755677651e-01,7.168201697329582012e-02,1.127132496553303831e+00,1.046922557049780211e+00,-9.704926000508848905e-01
-2.060987411256352819e-02,4.566135534589479267e-03,3.823326523716550351e-01,6.863584782618992013e-03,5.645225417180561589e-01,-1.720126538318103582e-02,8.252098566821257641e-01,-1.656632440649410953e-02,1.081711158215102886e+00,1.118293322543695290e+00,-1.000367741391452014e+00,7.739173580930938656e-02,1.125355352990817348e+00,1.052990744655068145e+00,-9.772524199579926130e-01
-2.105669821660310914e-02,4.369579800501356345e-03,3.821843412422339936e-01,6.320157484201935350e-03,5.639760621475196078e-01,-1.619989293355316926e-02,8.256080307281983277e-01,-1.986745491500434280e-02,1.082036146538117638e+00,1.117897014795932842e+00,-1.001667049814307209e+00,7.567406506878773809e-02,1.123626676312234673e+00,1.055801489437749208e+00,-9.797737355086610922e-01
-2.150287440476069539e-02,4.172040553216675718e-03,3.820353876166748819e-01,5.776719092375831414e-03,5.634285926622277785e-01,-1.519849204918466076e-02,8.260047556319636275e-01,-2.316858542351457606e-02,1.082361134861132168e+00,1.117500707048170172e+00,-1.002966358237162403e+00,7.395639432826608961e-02,1.121897999633651999e+00,1.058612234220430270e+00,-9.822950510593294604e-01
-2.194839957920442786e-02,3.973519403101448931e-03,3.818857921636769626e-01,5.233270561006846816e-03,5.628801342231224414e-01,-1.419706448777692705e-02,8.264000306970740173e-01,-2.646971593202480932e-02,1.082686123184146920e+00,1.117104399300407724e+00,-1.004265666660017597e+00,7.223872358774445501e-02,1.120169322955069546e+00,1.061422979003111111e+00,-9.848163666099979396e-01
-2.239327064667321135e-02,3.774017967415617403e-03,3.817355555564458380e-01,4.689812843978941222e-03,5.623306877928810898e-01,-1.319561200707818072e-02,8.267938552297257049e-01,-2.977084644053504259e-02,1.083011111507161450e+00,1.116708091552645055e+00,-1.005564975082872792e+00,7.052105284722280654e-02,1.118440646276486872e+00,1.064233723785792174e+00,-9.873376821606663079e-01
